SEX,STATUT,CSP,USAGE,K8000,RM,CAR,CLA,ALI,ENE,VIT,SEGM,CHARGE,GARAGE,AGECOND_CAT,ACV_CAT
F,A,50,Prive_Trajet,N,95,BRK,I,INS,GO,150-160,M1,0.0,Autre,25_35,>=10
F,A,AUTRE,Professionnel,N,95,BRK,I,INJ,ES,180-190,M1,0.0,Autre,25_35,5_9
F,A,50,Prive_Trajet,N,53,BRK,I,IDS,GO,140-150,M1,0.0,Autre,45_55,2_4
F,A,60,Prive,O,50,BRK,I,INJ,ES,180-190,M1,0.0,Autre,55_70,5_9
F,C,50,Prive,O,106,BRK,I,INJ,ES,170-180,M1,0.0,Autre,45_55,2_4
F,A,50,Prive_Trajet,N,95,BRK,I,INJ,ES,180-190,M1,0.0,Autre,25_35,2_4
F,C,50,Prive_Trajet,N,80,BRK,I,CAR,ES,160-170,M2,0.0,Collectif_Clos,35_45,>=10
M,A,55,Prive_Trajet,N,50,BRK,I,IDS,GO,150-160,M1,0.0,Autre,35_45,2_4
M,A,AUTRE,Prive,N,85,BRK,I,INJ,GO,140-150,M1,1418.610272,Autre,45_55,5_9
M,A,1,Prive_Trajet,N,50,BRK,I,IDS,GO,150-160,M1,0.0,Collectif_Clos,45_55,0_1
M,A,55,Prive_Trajet,N,50,BRK,I,INJ,ES,170-180,M1,0.0,Collectif_Clos,45_55,5_9
M,A,55,Prive,N,60,BRK,I,INS,GO,150-160,M1,0.0,Collectif_Clos,25_35,5_9
M,A,AUTRE,Tournees,N,50,BRK,I,INJ,GO,160-170,M1,0.0,Autre,35_45,5_9
M,A,AUTRE,Professionnel,N,50,BRK,I,INJ,GO,140-150,M2,0.0,Autre,55_70,>=10
M,A,AUTRE,Prive,N,50,BRK,I,INJ,GO,150-160,M2,0.0,Collectif_Clos,35_45,>=10
M,A,50,Prive,O,50,BRK,I,CAR,ES,160-170,M2,0.0,Autre,35_45,>=10
M,A,50,Prive_Trajet,N,50,BRK,I,INS,GO,160-170,M1,0.0,Autre,45_55,5_9
M,C,50,Prive_Trajet,O,60,BRK,I,IDS,GO,150-160,M1,0.0,Autre,25_35,0_1
M,A,AUTRE,Professionnel,N,50,BRK,I,IDS,GO,160-170,M1,331.9477341,Autre,45_55,2_4
M,A,50,Professionnel,N,51,BRK,I,IDS,GO,160-170,M1,0.0,Autre,35_45,0_1
M,A,50,Prive_Trajet,N,50,BRK,I,IDS,GO,170-180,M1,0.0,Autre,45_55,2_4
M,A,50,Prive_Trajet,N,58,BRK,I,INJ,GO,150-160,M1,0.0,Autre,55_70,5_9
M,A,60,Prive,N,50,BRK,I,CAR,ES,180-190,M2,0.0,Autre,>70,>=10
M,A,60,Prive,N,50,BRK,I,INJ,GO,160-170,M1,0.0,Autre,>70,2_4
M,A,50,Prive,N,80,BRK,I,INJ,ES,180-190,M2,0.0,Autre,35_45,5_9
M,A,50,Prive_Trajet,N,50,BRK,I,IDS,GO,150-160,M1,0.0,Autre,45_55,2_4
M,A,50,Prive,N,85,BRK,I,INS,GO,150-160,M1,0.0,Autre,25_35,5_9
M,A,55,Prive_Trajet,N,50,BRK,I,IDS,GO,150-160,M1,420.3987915,Autre,45_55,5_9
M,C,50,Professionnel,N,95,BRK,I,IDS,GO,180-190,B,0.0,Individuel_Clos,25_35,2_4
M,A,AUTRE,Professionnel,N,50,BRK,I,IDS,GO,150-160,M1,0.0,Autre,45_55,2_4
M,A,50,Prive_Trajet,N,50,BRK,I,INJ,ES,170-180,M1,0.0,Autre,55_70,0_1
M,A,50,Professionnel,N,50,BRK,I,INJ,ES,190-200,M1,0.0,Autre,55_70,5_9
M,A,50,Professionnel,N,51,BRK,I,IDS,GO,180-190,B,400.1329305,Autre,25_35,2_4
M,A,60,Prive,N,50,BRK,I,INJ,ES,170-180,M1,0.0,Autre,>70,5_9
M,C,50,Prive_Trajet,N,68,BRK,I,INJ,ES,190-200,M1,3668.061934,Autre,25_35,2_4
M,A,50,Prive,N,68,BRK,I,CAR,ES,170-180,M2,0.0,Autre,35_45,>=10
M,A,50,Prive_Trajet,N,63,BRK,I,IDS,GO,150-160,M1,2651.976435,Autre,35_45,2_4
M,A,55,Prive_Trajet,N,50,BRK,I,CAR,ES,170-180,M2,0.0,Autre,55_70,>=10
M,A,55,Prive_Trajet,N,50,BRK,I,INS,GO,170-180,M1,0.0,Autre,55_70,5_9
M,C,AUTRE,Prive_Trajet,N,68,BRK,I,INS,GO,170-180,M1,0.0,Autre,25_35,5_9
M,A,50,Prive_Trajet,N,68,BRK,I,INJ,ES,170-180,M1,0.0,Autre,45_55,2_4
M,A,50,Prive,O,80,BRK,I,INJ,GO,140-150,M1,0.0,Collectif_Clos,25_35,>=10
M,A,55,Prive,N,112,BRK,I,INJ,GO,160-170,M1,0.0,Autre,35_45,5_9
M,A,60,Prive,N,64,BRK,I,CAR,ES,170-180,M2,0.0,Autre,55_70,>=10
M,A,60,Prive,N,74,BRK,I,INJ,GO,140-150,M1,0.0,Autre,55_70,>=10
M,A,50,Prive_Trajet,N,90,BRK,I,INJ,GO,160-170,M2,0.0,Autre,35_45,>=10
M,A,50,Prive,N,50,BRK,I,CAR,ES,170-180,M2,0.0,Autre,55_70,>=10
M,A,50,Prive_Trajet,N,50,BRK,I,IDS,GO,150-160,M1,305.5432024,Autre,55_70,0_1
M,A,50,Prive,N,90,BRK,I,IDS,GO,160-170,M1,0.0,Autre,45_55,2_4
M,A,60,Prive,N,50,BRK,I,INJ,ES,170-180,M1,616.2471299,Autre,55_70,2_4
M,A,50,Prive_Trajet,N,68,BRK,I,INJ,ES,170-180,M1,0.0,Autre,45_55,2_4
M,A,AUTRE,Professionnel,N,50,BRK,I,INJ,GO,150-160,M2,0.0,Autre,35_45,>=10
M,A,AUTRE,Prive,N,100,BRK,I,INJ,GO,160-170,M1,0.0,Autre,45_55,5_9
F,A,60,Prive,O,50,BRK,I,INJ,ES,180-190,M1,0.0,Autre,55_70,5_9
M,A,50,Prive,N,85,BRK,I,IDS,GO,150-160,M1,0.0,Autre,25_35,0_1
M,A,50,Prive_Trajet,N,50,BRK,I,INJ,GO,150-160,M1,0.0,Autre,45_55,2_4
M,A,50,Prive,N,85,BRK,I,INJ,ES,170-180,M2,0.0,Individuel_Clos,25_35,5_9
F,A,AUTRE,Prive,N,50,BRK,J,IDS,GO,180-190,M1,0.0,Autre,35_45,2_4
M,A,60,Prive,N,65,BRK,J,INJ,ES,190-200,M1,0.0,Autre,>70,0_1
M,A,55,Prive_Trajet,N,67,BRK,J,INS,GO,170-180,M2,0.0,Autre,35_45,5_9
M,A,AUTRE,Prive,N,64,BRK,J,INS,GO,170-180,M2,0.0,Autre,45_55,2_4
F,A,AUTRE,Prive,N,95,BRK,J,INJ,GO,160-170,M2,0.0,Autre,25_35,5_9
F,A,50,Prive_Trajet,O,50,BRK,J,INJ,ES,180-190,M1,0.0,Collectif_Clos,55_70,5_9
F,C,1,Prive,N,90,BRK,J,IDS,GO,180-190,M1,0.0,Autre,25_35,2_4
F,A,50,Prive,N,76,BRK,J,INJ,ES,180-190,M1,0.0,Autre,25_35,5_9
F,A,50,Prive_Trajet,N,51,BRK,J,INJ,GO,160-170,M2,0.0,Autre,35_45,>=10
F,C,50,Prive_Trajet,N,50,BRK,J,IDS,GO,180-190,B,0.0,Autre,35_45,0_1
F,A,50,Prive,N,76,BRK,J,INJ,ES,180-190,M1,0.0,Collectif_Clos,25_35,2_4
F,A,50,Professionnel,N,50,BRK,J,INJ,ES,190-200,M1,2008.653172,Individuel_Clos,45_55,0_1
F,A,55,Prive,N,85,BRK,J,INS,GO,170-180,M1,0.0,Autre,35_45,5_9
F,A,AUTRE,Prive,N,50,BRK,J,INJ,ES,170-180,M2,0.0,Collectif_Clos,35_45,5_9
M,A,50,Prive_Trajet,N,80,BRK,J,INJ,ES,170-180,M1,0.0,Autre,35_45,5_9
M,A,50,Prive,N,95,BRK,J,INJ,ES,190-200,M1,0.0,Autre,35_45,0_1
M,A,55,Professionnel,N,50,BRK,J,INJ,ES,170-180,M2,0.0,Collectif_Clos,35_45,>=10
M,A,AUTRE,Professionnel,N,50,BRK,J,INJ,ES,180-190,B,0.0,Autre,45_55,0_1
M,A,50,Prive,N,85,BRK,J,INJ,ES,200-220,B,0.0,Autre,25_35,2_4
M,A,55,Prive_Trajet,N,80,BRK,J,INJ,ES,190-200,M1,0.0,Collectif_Clos,35_45,2_4
M,A,AUTRE,Professionnel,N,50,BRK,J,IDS,GO,170-180,M1,2253.469486,Autre,55_70,0_1
M,A,50,Prive_Trajet,N,50,BRK,J,IDS,GO,150-160,M1,0.0,Collectif_Clos,35_45,0_1
M,A,55,Prive,N,50,BRK,J,INJ,ES,180-190,M1,0.0,Autre,25_35,5_9
M,A,60,Prive,N,60,BRK,J,IDS,GO,170-180,M1,173.673716,Autre,>70,2_4
M,C,AUTRE,Prive,N,125,BRK,J,IDS,GO,150-160,M1,0.0,Autre,45_55,2_4
M,A,50,Prive,O,90,BRK,J,INJ,ES,170-180,M2,0.0,Autre,35_45,5_9
M,A,60,Prive,N,57,BRK,J,INJ,ES,190-200,M2,1212.699698,Autre,>70,2_4
M,C,60,Prive,N,50,BRK,J,IDS,GO,180-190,B,0.0,Individuel_Clos,55_70,0_1
M,A,50,Prive,N,85,BRK,J,IDS,GO,160-170,M1,0.0,Autre,25_35,2_4
M,A,55,Prive_Trajet,N,50,BRK,J,IDS,GO,180-190,M1,0.0,Autre,45_55,2_4
M,C,50,Prive_Trajet,N,85,BRK,J,INS,GO,170-180,M1,0.0,Autre,25_35,>=10
M,A,AUTRE,Prive,O,64,BRK,J,INJ,ES,180-190,M2,0.0,Autre,35_45,5_9
M,A,50,Professionnel,N,106,BRK,J,INJ,ES,180-190,B,0.0,Collectif_Clos,25_35,0_1
M,A,55,Prive_Trajet,O,85,BRK,J,IDS,GO,150-160,M1,0.0,Autre,25_35,0_1
M,A,AUTRE,Prive,N,50,BRK,J,IDS,GO,180-190,M1,0.0,Autre,45_55,2_4
M,A,50,Prive_Trajet,N,74,BRK,J,INS,GO,180-190,M2,0.0,Autre,45_55,>=10
M,A,60,Prive,O,50,BRK,J,INS,GO,170-180,M1,0.0,Autre,>70,5_9
M,C,50,Prive,N,90,BRK,J,INS,GO,170-180,M1,0.0,Collectif_Clos,25_35,5_9
M,A,1,Professionnel,N,50,BRK,J,INS,GO,160-170,M2,0.0,Autre,45_55,>=10
M,A,50,Prive_Trajet,N,62,BRK,J,INJ,ES,190-200,M1,0.0,Collectif_Clos,45_55,2_4
M,A,50,Prive,N,50,BRK,J,IDS,GO,170-180,M1,0.0,Autre,45_55,2_4
M,A,55,Prive_Trajet,N,50,BRK,J,IDS,GO,180-190,M1,0.0,Autre,35_45,2_4
M,A,60,Prive,N,50,BRK,J,INJ,GO,160-170,M1,0.0,Autre,55_70,5_9
M,A,1,Prive,N,50,BRK,J,INJ,GO,160-170,M2,0.0,Autre,55_70,>=10
M,A,50,Prive_Trajet,N,50,BRK,J,INS,GO,170-180,M1,0.0,Autre,45_55,5_9
M,A,50,Prive_Trajet,N,64,BRK,J,IDS,GO,150-160,M1,0.0,Autre,35_45,0_1
M,A,60,Prive,N,50,BRK,J,INJ,GO,140-150,H,0.0,Autre,35_45,>=10
M,C,50,Prive_Trajet,N,50,BRK,J,INJ,ES,180-190,M2,0.0,Autre,45_55,>=10
M,A,50,Prive_Trajet,N,62,BRK,J,INS,GO,180-190,M2,0.0,Autre,45_55,5_9
M,A,55,Prive_Trajet,N,95,BRK,J,INJ,GO,160-170,M2,0.0,Autre,25_35,5_9
M,A,60,Prive,O,61,BRK,J,INJ,ES,200-220,M1,0.0,Autre,>70,2_4
M,A,60,Prive,O,50,BRK,J,IDS,GO,170-180,M1,618.5329305,Autre,55_70,0_1
M,C,AUTRE,Prive,N,125,BRK,J,INJ,GO,001-130,0,0.0,Autre,55_70,>=10
M,A,AUTRE,Prive_Trajet,N,65,BRK,J,INJ,ES,140-150,0,0.0,Autre,45_55,5_9
M,C,50,Prive_Trajet,N,95,BRK,J,INJ,GO,150-160,M2,0.0,Autre,<=21,>=10
M,A,50,Prive,N,50,BRK,J,INS,GO,170-180,M1,0.0,Autre,45_55,5_9
M,A,50,Prive_Trajet,N,78,BRK,J,INS,GO,180-190,M2,0.0,Autre,45_55,5_9
M,A,50,Professionnel,N,50,BRK,K,IDS,GO,190-200,M2,390.4006042,Autre,45_55,5_9
M,A,50,Prive_Trajet,N,50,BRK,K,INS,GO,170-180,M2,1418.610272,Autre,25_35,5_9
M,A,1,Professionnel,N,50,BRK,K,INJ,ES,190-200,M2,0.0,Collectif_Clos,55_70,5_9
M,A,60,Prive,N,125,BRK,K,INJ,GO,150-160,0,0.0,Autre,55_70,>=10
M,A,50,Professionnel,N,76,BRK,K,INS,GO,180-190,M2,0.0,Autre,35_45,2_4
F,A,AUTRE,Prive_Trajet,N,64,BRK,K,INS,GO,160-170,M2,0.0,Autre,45_55,>=10
F,A,AUTRE,Professionnel,N,50,BRK,K,INJ,ES,170-180,0,0.0,Autre,55_70,>=10
F,A,50,Prive,N,69,BRK,K,IDS,GO,190-200,M1,5904.152266,Autre,45_55,2_4
F,A,55,Prive_Trajet,N,50,BRK,K,INS,GO,170-180,M2,0.0,Autre,45_55,>=10
F,A,AUTRE,Professionnel,N,60,BRK,K,INS,GO,170-180,M2,0.0,Autre,35_45,>=10
F,A,50,Prive_Trajet,N,50,BRK,K,INJ,ES,170-180,0,0.0,Autre,55_70,>=10
F,A,50,Prive_Trajet,N,54,BRK,K,IDS,GO,190-200,M2,927.2456193,Autre,45_55,0_1
F,A,60,Prive,N,50,BRK,K,IDS,GO,190-200,M1,0.0,Individuel_Clos,55_70,0_1
F,C,1,Professionnel,N,95,BRK,K,INJ,ES,200-220,M2,0.0,Autre,25_35,5_9
F,A,50,Prive_Trajet,N,50,BRK,K,INJ,GO,160-170,M2,0.0,Autre,35_45,>=10
F,A,1,Professionnel,N,50,BRK,K,IDS,GO,190-200,M1,0.0,Autre,35_45,2_4
F,A,AUTRE,Prive_Trajet,N,80,BRK,K,INJ,ES,170-180,0,0.0,Autre,35_45,>=10
F,A,50,Prive,N,50,BRK,K,IDS,GO,180-190,M1,0.0,Autre,55_70,0_1
M,A,50,Prive,N,90,BRK,K,INJ,ES,180-190,M2,0.0,Collectif_Clos,35_45,2_4
M,C,50,Professionnel,N,75,BRK,K,INS,GO,170-180,M2,0.0,Autre,25_35,5_9
M,A,50,Prive_Trajet,N,85,BRK,K,INS,GO,170-180,M2,0.0,Autre,25_35,5_9
M,A,AUTRE,Professionnel,N,50,BRK,K,IDS,GO,160-170,M2,0.0,Autre,35_45,5_9
M,A,50,Prive,N,90,BRK,K,INJ,ES,190-200,M2,0.0,Collectif_Clos,55_70,2_4
M,C,55,Prive_Trajet,N,50,BRK,K,INS,GO,170-180,M2,0.0,Autre,35_45,>=10
M,A,50,Prive_Trajet,N,85,BRK,K,INS,GO,160-170,M2,0.0,Autre,35_45,5_9
M,A,AUTRE,Professionnel,N,50,BRK,K,INJ,ES,170-180,H,0.0,Autre,45_55,>=10
M,C,50,Tournees,N,80,BRK,K,IDS,GO,180-190,M1,154.0087613,Autre,25_35,0_1
M,A,50,Prive_Trajet,N,76,BRK,K,INJ,ES,160-170,0,0.0,Autre,25_35,>=10
M,A,50,Prive_Trajet,N,50,BRK,K,INJ,GO,150-160,0,0.0,Autre,45_55,>=10
M,C,1,Professionnel,N,64,BRK,K,INJ,ES,170-180,M2,0.0,Autre,25_35,>=10
M,A,50,Prive_Trajet,N,50,BRK,K,INS,GO,170-180,M2,0.0,Collectif_Clos,55_70,>=10
M,A,60,Prive,N,50,BRK,K,INJ,ES,190-200,M2,0.0,Autre,55_70,2_4
M,A,50,Prive,N,85,BRK,K,INS,GO,170-180,M2,0.0,Autre,35_45,5_9
M,A,50,Prive_Trajet,N,50,BRK,K,INJ,ES,190-200,M2,0.0,Collectif_Clos,45_55,5_9
M,A,50,Prive_Trajet,N,68,BRK,K,INS,GO,160-170,M2,0.0,Autre,35_45,5_9
M,A,50,Prive,O,50,BRK,K,INS,GO,170-180,M2,0.0,Collectif_Clos,45_55,>=10
M,C,60,Prive,N,50,BRK,K,INJ,ES,200-220,M2,105.5238671,Autre,>70,2_4
F,A,AUTRE,Prive,N,50,BRK,K,IDS,GO,190-200,M1,0.0,Autre,45_55,2_4
F,A,50,Prive_Trajet,N,72,BRK,K,INS,GO,170-180,M2,0.0,Autre,45_55,>=10
F,A,50,Prive_Trajet,N,50,BRK,K,IDS,GO,180-190,M1,0.0,Autre,55_70,2_4
M,A,50,Prive_Trajet,N,85,BRK,K,INJ,ES,160-170,0,0.0,Autre,35_45,>=10
M,A,55,Prive_Trajet,N,50,BRK,K,INJ,ES,200-220,M2,0.0,Autre,45_55,2_4
M,A,55,Professionnel,N,76,BRK,L,INS,GO,180-190,M2,1402.338671,Autre,25_35,5_9
M,A,AUTRE,Prive,N,67,BRK,L,INJ,ES,200-220,M2,0.0,Autre,35_45,2_4
M,A,50,Prive_Trajet,N,60,BRK,L,IDS,GO,180-190,M2,0.0,Autre,45_55,2_4
F,A,50,Prive_Trajet,N,64,BRK,L,INJ,ES,190-200,M2,0.0,Autre,45_55,2_4
F,A,50,Prive_Trajet,N,50,BRK,L,IDS,GO,180-190,M1,0.0,Autre,55_70,0_1
F,A,50,Prive_Trajet,N,72,BRK,L,INJ,ES,200-220,M2,0.0,Autre,25_35,5_9
F,A,50,Prive_Trajet,N,80,BRK,L,INJ,ES,180-190,H,0.0,Autre,35_45,>=10
F,A,50,Prive_Trajet,N,90,BRK,L,INJ,ES,190-200,M2,0.0,Autre,35_45,0_1
F,A,50,Prive,O,50,BRK,L,IDS,GO,180-190,M2,0.0,Autre,45_55,2_4
M,A,AUTRE,Prive_Trajet,N,76,BRK,L,INJ,ES,170-180,H,0.0,Collectif_Clos,35_45,0_1
M,A,50,Professionnel,N,57,BRK,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,35_45,2_4
M,A,1,Professionnel,N,90,BRK,L,INJ,ES,200-220,M2,0.0,Autre,35_45,5_9
M,C,AUTRE,Professionnel,N,50,BRK,L,INJ,ES,190-200,M2,0.0,Autre,35_45,>=10
M,A,60,Prive,N,58,BRK,L,IDS,GO,180-190,M1,0.0,Individuel_Clos,55_70,0_1
M,A,50,Prive_Trajet,N,50,BRK,L,INJ,ES,180-190,0,0.0,Autre,45_55,>=10
M,C,AUTRE,Prive_Trajet,N,50,BRK,L,INJ,GO,140-150,0,0.0,Autre,35_45,>=10
M,A,1,Prive_Trajet,N,50,BRK,L,INS,ES,180-190,H,0.0,Collectif_Clos,35_45,5_9
M,A,50,Prive_Trajet,N,50,BRK,L,INS,GO,180-190,M2,0.0,Autre,45_55,5_9
M,A,55,Prive,O,51,BRK,L,INJ,ES,180-190,M2,0.0,Autre,35_45,>=10
M,A,55,Prive_Trajet,N,50,BRK,L,IDS,GO,180-190,M2,0.0,Autre,35_45,2_4
M,A,1,Prive_Trajet,N,50,BRK,L,INJ,ES,180-190,H,0.0,Individuel_Clos,35_45,>=10
M,A,55,Prive_Trajet,N,60,BRK,L,IDS,GO,190-200,M1,318.763142,Autre,25_35,2_4
M,A,AUTRE,Prive_Trajet,N,71,BRK,L,INJ,GO,160-170,M2,0.0,Autre,45_55,5_9
M,A,50,Prive_Trajet,N,90,BRK,L,INJ,ES,190-200,M2,0.0,Autre,25_35,5_9
M,A,50,Prive,N,50,BRK,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,45_55,2_4
M,A,50,Prive_Trajet,N,50,BRK,L,IDS,GO,180-190,M2,0.0,Autre,35_45,2_4
M,A,60,Prive,N,50,BRK,L,INJ,ES,190-200,M2,2639.758006,Autre,>70,2_4
M,A,60,Prive,N,50,BRK,L,INJ,ES,200-220,M2,3358.571601,Autre,55_70,2_4
M,A,AUTRE,Professionnel,N,51,BRK,L,IDS,GO,160-170,0,446.5323263,Autre,35_45,0_1
M,A,AUTRE,Professionnel,N,50,BRK,L,IDS,GO,170-180,M2,0.0,Autre,45_55,2_4
M,A,AUTRE,Prive,N,50,BRK,L,INJ,ES,190-200,M2,0.0,Autre,55_70,>=10
M,A,50,Prive_Trajet,N,50,BRK,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,45_55,5_9
M,A,50,Prive,N,50,BRK,L,IDS,GO,170-180,M2,0.0,Autre,35_45,5_9
M,A,50,Prive_Trajet,N,68,BRK,L,IDS,GO,200-220,M2,1029.246526,Autre,35_45,0_1
M,C,55,Prive_Trajet,N,50,BRK,L,INJ,ES,180-190,M2,0.0,Individuel_Clos,35_45,2_4
M,A,50,Prive_Trajet,N,50,BRK,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,35_45,5_9
M,A,50,Prive,N,90,BRK,L,INJ,ES,200-220,M1,0.0,Individuel_Clos,25_35,5_9
M,A,50,Professionnel,N,58,BRK,L,IDS,GO,180-190,M2,0.0,Individuel_Clos,55_70,0_1
M,C,AUTRE,Prive_Trajet,N,76,BRK,L,INJ,GO,140-150,0,0.0,Autre,25_35,>=10
M,A,50,Professionnel,N,60,BRK,L,INJ,ES,180-190,H,0.0,Autre,45_55,>=10
M,A,1,Professionnel,N,68,BRK,L,INJ,GO,140-150,0,0.0,Autre,25_35,>=10
M,A,50,Prive_Trajet,N,76,BRK,L,INJ,ES,200-220,M2,0.0,Autre,35_45,2_4
M,A,50,Prive_Trajet,N,64,BRK,L,IDS,GO,190-200,M2,0.0,Autre,25_35,5_9
M,A,50,Prive,N,100,BRK,L,INS,GO,170-180,M2,0.0,Autre,35_45,>=10
M,A,50,Prive_Trajet,N,50,BRK,L,IDS,GO,200-220,M1,0.0,Autre,45_55,2_4
F,A,50,Prive,O,50,BRK,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,55_70,5_9
M,A,1,Prive_Trajet,N,51,BRK,L,INJ,ES,180-190,H,0.0,Individuel_Clos,35_45,>=10
M,A,AUTRE,Professionnel,N,50,BRK,L,INS,GO,170-180,M2,0.0,Autre,35_45,2_4
F,A,AUTRE,Prive_Trajet,N,50,BRK,M,INJ,ES,190-200,H,0.0,Autre,35_45,>=10
M,A,50,Prive_Trajet,N,50,BRK,M,INJ,ES,190-200,H,0.0,Autre,45_55,5_9
M,A,50,Prive_Trajet,N,50,BRK,M,IDS,GO,180-190,M2,102.5900302,Autre,55_70,0_1
F,C,50,Prive_Trajet,N,50,BRK,M,IDS,GO,190-200,M2,63.50755287,Autre,35_45,2_4
F,A,50,Prive_Trajet,N,85,BRK,M,IDS,GO,200-220,M1,0.0,Autre,35_45,2_4
F,A,AUTRE,Prive_Trajet,O,80,BRK,M,INJ,ES,200-220,M2,0.0,Autre,25_35,5_9
M,A,50,Prive,O,112,BRK,M,INS,ES,200-220,M2,0.0,Autre,35_45,2_4
M,A,AUTRE,Prive_Trajet,N,100,BRK,M,INJ,ES,190-200,M2,0.0,Autre,35_45,>=10
M,A,1,Prive_Trajet,N,90,BRK,M,IDS,GO,180-190,M2,0.0,Autre,25_35,0_1
M,A,AUTRE,Professionnel,N,50,BRK,M,INJ,ES,200-220,M2,97.32326284,Individuel_Clos,35_45,2_4
M,A,50,Professionnel,N,50,BRK,M,IDS,GO,190-200,M2,0.0,Autre,45_55,0_1
M,A,50,Professionnel,N,50,BRK,M,IDS,GO,200-220,M2,0.0,Autre,45_55,2_4
M,A,AUTRE,Prive_Trajet,N,60,BRK,M,INS,ES,200-220,M2,0.0,Autre,35_45,2_4
M,A,50,Prive_Trajet,N,57,BRK,M,INJ,ES,S220,M2,0.0,Autre,25_35,5_9
M,A,50,Prive_Trajet,N,54,BRK,M,INJ,ES,200-220,M2,0.0,Autre,25_35,0_1
M,C,50,Prive_Trajet,N,90,BRK,M,INJ,ES,190-200,M2,0.0,Individuel_Clos,35_45,>=10
M,A,AUTRE,Professionnel,N,50,BRK,M,INJ,ES,190-200,H,0.0,Autre,45_55,5_9
M,A,50,Professionnel,N,50,BRK,M,INJ,ES,200-220,H,0.0,Autre,35_45,>=10
M,A,50,Prive_Trajet,N,50,BRK,M,IDS,GO,190-200,M2,0.0,Autre,35_45,0_1
M,A,50,Prive,N,50,BRK,M,IDS,GO,160-170,M2,0.0,Collectif_Clos,55_70,5_9
M,A,50,Professionnel,N,50,BRK,M,INJ,ES,190-200,M2,0.0,Autre,35_45,5_9
M,A,50,Prive_Trajet,N,72,BRK,M,IDS,GO,190-200,M2,0.0,Autre,35_45,2_4
M,A,60,Prive,O,50,BRK,M,INJ,ES,190-200,M2,0.0,Collectif_Clos,>70,>=10
M,A,1,Professionnel,N,54,BRK,M,INJ,ES,190-200,M2,0.0,Autre,45_55,5_9
M,A,50,Prive_Trajet,N,61,BRK,M,IDS,GO,200-220,M2,0.0,Individuel_Clos,25_35,2_4
M,A,1,Prive_Trajet,N,50,BRK,M,INJ,ES,200-220,M2,0.0,Autre,45_55,0_1
M,A,1,Prive_Trajet,N,50,BRK,M,IDS,GO,190-200,M2,0.0,Autre,55_70,2_4
M,A,AUTRE,Tournees,N,108,BRK,M,INS,GO,180-190,H,0.0,Autre,55_70,>=10
M,A,50,Professionnel,N,50,BRK,M,INS,GO,180-190,H,0.0,Autre,45_55,>=10
M,A,55,Prive_Trajet,N,50,BRK,M,IDS,GO,200-220,M2,0.0,Autre,45_55,0_1
M,A,AUTRE,Tournees,N,50,BRK,M,IDS,GO,190-200,M2,0.0,Autre,55_70,0_1
M,A,50,Prive_Trajet,N,100,BRK,M,INJ,ES,180-190,H,0.0,Autre,25_35,>=10
M,A,50,Prive,N,57,BRK,M,INJ,ES,190-200,M2,0.0,Collectif_Clos,25_35,5_9
M,A,50,Prive_Trajet,N,80,BRK,M,IDS,GO,200-220,M1,699.902719,Autre,25_35,0_1
F,A,AUTRE,Professionnel,N,64,BRK,M,IDS,GO,200-220,M2,0.0,Individuel_Clos,45_55,2_4
M,A,50,Prive_Trajet,N,72,BRK,M,IDS,GO,190-200,M2,971.1471299,Collectif_Clos,35_45,2_4
M,A,60,Prive,N,100,BRK,M,INJ,ES,170-180,H,0.0,Individuel_Clos,55_70,>=10
M,A,AUTRE,Professionnel,N,50,BRK,M,IDS,GO,180-190,M2,0.0,Autre,45_55,2_4
M,C,AUTRE,Prive,N,57,BRK,M,INS,GO,180-190,H,0.0,Autre,25_35,>=10
M,C,50,Professionnel,N,54,BRK,M,IDS,GO,200-220,M2,328.1302115,Individuel_Clos,25_35,0_1
M,A,50,Professionnel,N,50,BRK,M,INJ,ES,200-220,H,0.0,Autre,45_55,>=10
F,A,50,Prive_Trajet,N,51,BRK,N,INJ,ES,180-190,M2,529.5045317,Autre,35_45,2_4
M,A,50,Professionnel,N,57,BRK,N,IDS,GO,190-200,M2,0.0,Autre,35_45,2_4
M,A,AUTRE,Professionnel,N,80,BRK,N,INJ,ES,180-190,H,0.0,Autre,45_55,5_9
M,A,55,Prive_Trajet,N,50,BRK,N,IDS,GO,190-200,M2,674.5350453,Autre,55_70,2_4
F,C,1,Professionnel,N,50,BRK,N,INJ,GO,170-180,M2,0.0,Autre,55_70,2_4
F,A,55,Prive,O,50,BRK,N,INS,ES,S220,M2,0.0,Individuel_Clos,45_55,5_9
F,A,50,Prive_Trajet,N,51,BRK,N,IDS,GO,180-190,M2,1116.271903,Autre,25_35,2_4
F,A,50,Prive_Trajet,N,58,BRK,N,IDS,GO,180-190,H,0.0,Autre,55_70,0_1
F,A,AUTRE,Professionnel,N,50,BRK,N,IDS,GO,200-220,M2,0.0,Autre,55_70,0_1
M,A,1,Professionnel,N,50,BRK,N,INJ,ES,190-200,M2,0.0,Individuel_Clos,55_70,2_4
M,A,50,Prive,O,50,BRK,N,IDS,GO,190-200,M2,0.0,Autre,45_55,2_4
