ACV,SEX,STATUT,CSP,USAGE,AGECOND,K8000,RM,CAR,CLA,ALI,ENE,VIT,SEGM,CHARGE,GARAGE
2,M,A,CSP_50,Professionnel,46,N,50,CAR_AUTRE,O,IDS,GO,190-200,M2,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,37,N,95,CAR_AUTRE,O,INJ,GO,150-160,H,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,36,N,95,CAR_AUTRE,O,INJ,GO,150-160,H,0.0,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,56,N,50,CAR_AUTRE,P,INS,ES,S220,H,0.0,ClosCollectif
1,M,A,CSP_50,PriveTrajet,31,N,60,CAR_AUTRE,P,IDS,GO,200-220,M2,772.4356495,IndividuelClos
1,F,A,CSP_50,PriveTrajet,37,N,59,CAR_AUTRE,P,IDS,GO,200-220,M2,0.0,IndividuelClos
0,M,A,CSP_AUTRE,PriveTrajet,35,N,50,CAR_AUTRE,P,INJ,ES,S220,M2,2559.389728,GarageAutre
0,M,A,CSP_AUTRE,Professionnel,57,N,50,CAR_AUTRE,P,IDS,GO,200-220,M2,0.0,IndividuelClos
3,M,A,CSP_50,PriveTrajet,33,N,72,CAR_AUTRE,P,INJ,ES,S220,M2,0.0,ClosCollectif
2,M,A,CSP_AUTRE,Professionnel,66,N,50,CAR_AUTRE,P,IDS,GO,200-220,M2,0.0,ClosCollectif
2,M,A,CSP_50,Professionnel,32,N,52,CAR_AUTRE,P,IDS,GO,200-220,M2,0.0,IndividuelClos
2,M,A,CSP_50,PriveTrajet,38,N,64,CAR_AUTRE,P,IDS,GO,200-220,H,0.0,IndividuelClos
10,M,A,CSP_60,Prive,65,N,54,CAR_AUTRE,P,INS,GO,160-170,H,0.0,GarageAutre
10,M,A,CSP_AUTRE,Prive,52,N,50,CAR_AUTRE,P,INJ,GO,160-170,H,0.0,GarageAutre
7,M,A,CSP_AUTRE,Prive,59,N,50,CAR_AUTRE,P,INJ,ES,200-220,M2,631.8353474,ClosCollectif
10,M,A,CSP_50,Prive,52,N,50,CAR_AUTRE,P,INS,GO,200-220,H,0.0,IndividuelClos
9,M,A,CSP_50,PriveTrajet,44,N,50,CAR_AUTRE,P,INJ,ES,190-200,H,0.0,ClosCollectif
10,M,A,CSP_AUTRE,Tournees,54,N,72,CAR_AUTRE,P,INS,GO,180-190,H,0.0,GarageAutre
10,M,A,CSP_AUTRE,Prive,51,N,50,CAR_AUTRE,P,INS,GO,160-170,H,0.0,GarageAutre
1,M,A,CSP_50,Prive,35,N,50,CAR_AUTRE,P,INJ,ES,200-220,M2,0.0,ClosCollectif
5,M,A,CSP_50,PriveTrajet,54,N,50,CAR_AUTRE,P,INJ,ES,S220,H,0.0,IndividuelClos
7,M,A,CSP_50,Professionnel,50,N,50,CAR_AUTRE,P,INS,ES,200-220,H,0.0,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,57,N,50,CAR_AUTRE,P,INS,ES,200-220,H,0.0,IndividuelClos
5,M,A,CSP_50,Professionnel,38,N,51,CAR_AUTRE,P,INS,ES,200-220,H,0.0,IndividuelClos
3,M,A,CSP_50,PriveTrajet,33,N,54,CAR_AUTRE,P,IDS,GO,S220,M2,0.0,IndividuelClos
10,M,A,CSP_AUTRE,PriveTrajet,34,O,85,CAR_AUTRE,P,INJ,GO,160-170,H,0.0,GarageAutre
7,M,A,CSP_AUTRE,Professionnel,52,N,50,CAR_AUTRE,P,INS,GO,200-220,H,0.0,ClosCollectif
4,M,A,CSP_50,Professionnel,62,N,57,CAR_AUTRE,P,IDS,GO,190-200,H,2003.904834,IndividuelClos
7,M,A,CSP_50,PriveTrajet,34,N,51,CAR_AUTRE,P,IDS,GO,190-200,H,0.0,ClosCollectif
7,M,A,CSP_AUTRE,PriveTrajet,40,N,61,CAR_AUTRE,P,INS,GO,190-200,H,0.0,ClosCollectif
10,M,A,CSP_60,Prive,67,N,90,CAR_AUTRE,P,INS,ES,200-220,H,0.0,GarageAutre
5,M,A,CSP_AUTRE,Professionnel,51,N,50,CAR_AUTRE,P,INS,GO,200-220,H,0.0,ClosCollectif
10,M,A,CSP_50,PriveTrajet,44,N,67,CAR_AUTRE,P,INS,GO,200-220,H,0.0,GarageAutre
1,M,A,CSP_50,Tournees,38,N,59,CAR_AUTRE,Q,IDS,GO,S220,M2,0.0,ClosCollectif
10,M,A,CSP_50,Prive,56,N,50,CAR_AUTRE,Q,INJ,ES,200-220,H,0.0,ClosCollectif
0,M,C,CSP_AUTRE,Professionnel,32,N,52,CAR_AUTRE,Q,IDS,GO,200-220,M2,3189.858308,IndividuelClos
0,M,A,CSP_AUTRE,Professionnel,36,N,62,CAR_AUTRE,Q,IDS,GO,200-220,H,0.0,IndividuelClos
9,M,A,CSP_50,Professionnel,56,N,50,CAR_AUTRE,Q,INJ,GO,180-190,H,589.394864,ClosCollectif
10,F,A,CSP_AUTRE,Professionnel,43,N,72,CAR_AUTRE,Q,INJ,GO,170-180,H,0.0,IndividuelClos
3,F,A,CSP_50,Professionnel,41,N,50,CAR_AUTRE,Q,INJ,ES,200-220,H,519.3833837,IndividuelClos
0,M,A,CSP_AUTRE,Professionnel,43,N,50,CAR_AUTRE,Q,IDS,GO,S220,M2,47.56586103,IndividuelClos
9,M,A,CSP_50,Prive,56,N,50,CAR_AUTRE,Q,INJ,ES,200-220,H,1409.502417,IndividuelClos
4,M,A,CSP_AUTRE,Prive,56,N,50,CAR_AUTRE,Q,INJ,ES,200-220,H,0.0,ClosCollectif
3,M,A,CSP_50,PriveTrajet,62,N,50,CAR_AUTRE,Q,INS,ES,S220,M2,0.0,ClosCollectif
2,M,C,CSP_AUTRE,PriveTrajet,36,N,50,CAR_AUTRE,Q,IDS,GO,200-220,M2,0.0,IndividuelClos
10,M,A,CSP_AUTRE,PriveTrajet,60,N,50,CAR_AUTRE,Q,INJ,GO,170-180,H,0.0,GarageAutre
5,M,C,CSP_50,Prive,31,N,72,CAR_AUTRE,Q,IDS,GO,S220,H,0.0,ClosCollectif
2,M,C,CSP_AUTRE,Professionnel,43,N,50,CAR_AUTRE,Q,IDS,GO,S220,H,0.0,ClosCollectif
10,M,A,CSP_50,Prive,43,N,50,CAR_AUTRE,Q,INJ,GO,170-180,H,0.0,ClosCollectif
1,M,A,CSP_60,Prive,62,N,50,CAR_AUTRE,Q,IDS,GO,S220,M2,0.0,IndividuelClos
1,M,A,CSP_50,Professionnel,35,N,53,CAR_AUTRE,Q,IDS,GO,S220,M2,0.0,ClosCollectif
1,M,A,CSP_AUTRE,Prive,35,N,50,CAR_AUTRE,Q,IDS,GO,S220,M2,0.0,ClosCollectif
7,M,C,CSP_50,Professionnel,52,N,71,CAR_AUTRE,Q,INJ,ES,S220,H,0.0,ClosCollectif
5,M,A,CSP_50,Prive,42,N,50,CAR_AUTRE,Q,IDS,GO,200-220,H,0.0,ClosCollectif
2,M,A,CSP_AUTRE,Professionnel,48,N,50,CAR_AUTRE,Q,INS,ES,200-220,H,0.0,ClosCollectif
10,M,A,CSP_60,Prive,67,N,58,CAR_AUTRE,R,INS,GO,190-200,H,0.0,GarageAutre
9,M,A,CSP_AUTRE,Professionnel,46,N,50,CAR_AUTRE,R,INS,ES,S220,H,0.0,ClosCollectif
2,M,A,CSP_50,Prive,52,N,50,CAR_AUTRE,R,INJ,ES,S220,H,0.0,IndividuelClos
3,M,A,CSP_50,Professionnel,52,N,50,CAR_AUTRE,R,IDS,GO,S220,H,0.0,IndividuelClos
9,M,A,CSP_50,Prive,48,N,50,CAR_AUTRE,R,INS,ES,S220,H,0.0,ClosCollectif
1,M,A,CSP_50,PriveTrajet,53,N,50,CAR_AUTRE,R,INJ,ES,S220,H,0.0,GarageAutre
10,M,A,CSP_50,Prive,39,N,50,CAR_AUTRE,R,INJ,ES,200-220,H,0.0,IndividuelClos
4,M,A,CSP_AUTRE,PriveTrajet,46,N,50,CAR_AUTRE,R,IDS,GO,200-220,H,0.0,IndividuelClos
2,M,A,CSP_50,Professionnel,51,N,58,CAR_AUTRE,R,IDS,GO,200-220,H,0.0,IndividuelClos
10,F,A,CSP_50,PriveTrajet,37,N,76,CAR_AUTRE,S,INJ,ES,200-220,H,0.0,ClosCollectif
0,M,A,CSP_AUTRE,Professionnel,50,N,50,CAR_AUTRE,S,IDS,GO,S220,H,0.0,ClosCollectif
2,M,A,CSP_AUTRE,PriveTrajet,40,N,60,CAR_AUTRE,S,INJ,ES,S220,H,0.0,ClosCollectif
10,M,A,CSP_AUTRE,Professionnel,58,N,50,CAR_AUTRE,T,INJ,ES,200-220,H,0.0,ClosCollectif
5,M,A,CSP_AUTRE,Prive,37,N,95,CAR_AUTRE,W,INJ,ES,S220,H,0.0,ClosCollectif
10,M,A,CSP_AUTRE,Prive,50,N,50,CAR_AUTRE,E,CAR,ES,001-130,0,0.0,ClosCollectif
10,M,A,CSP_AUTRE,PriveTrajet,34,N,90,CAR_AUTRE,J,INJ,ES,140-150,0,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,43,N,62,CAR_AUTRE,J,INJ,ES,140-150,0,0.0,GarageAutre
10,M,A,CSP_AUTRE,Prive,54,N,50,CAR_AUTRE,J,INJ,GO,001-130,0,0.0,GarageAutre
1,M,A,CSP_50,Prive,31,N,85,CAR_AUTRE,J,INJ,ES,180-190,M1,0.0,GarageAutre
7,M,A,CSP_AUTRE,Professionnel,54,N,55,CAR_AUTRE,J,INJ,GO,001-130,0,0.0,GarageAutre
10,M,A,CSP_50,Prive,43,N,95,CAR_AUTRE,J,INJ,GO,160-170,M2,0.0,GarageAutre
1,M,A,CSP_50,PriveTrajet,55,N,50,CAR_AUTRE,J,INJ,ES,180-190,M1,0.0,GarageAutre
7,M,C,CSP_50,Prive,40,N,50,CAR_AUTRE,J,INJ,ES,140-150,0,0.0,GarageAutre
2,M,A,CSP_AUTRE,Prive,61,N,50,CAR_AUTRE,J,INJ,ES,180-190,M1,0.0,GarageAutre
10,F,A,CSP_50,Prive,32,N,95,CAR_AUTRE,J,INJ,GO,160-170,M2,0.0,GarageAutre
10,M,C,CSP_50,Professionnel,32,N,53,CAR_AUTRE,K,INJ,GO,001-130,0,0.0,GarageAutre
10,F,A,CSP_AUTRE,Professionnel,47,N,90,CAR_AUTRE,K,CAR,ES,130-140,0,0.0,GarageAutre
1,F,C,CSP_50,PriveTrajet,42,N,50,CAR_AUTRE,K,INJ,ES,180-190,M1,0.0,GarageAutre
1,F,A,CSP_AUTRE,Professionnel,45,N,57,CAR_AUTRE,K,INJ,ES,190-200,M1,861.5818731,GarageAutre
1,F,A,CSP_50,PriveTrajet,34,N,50,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,GarageAutre
1,F,A,CSP_AUTRE,Professionnel,41,N,50,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,GarageAutre
1,M,A,CSP_AUTRE,Professionnel,44,N,50,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,GarageAutre
9,M,A,CSP_60,Prive,60,N,50,CAR_AUTRE,K,INJ,GO,001-130,0,0.0,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,61,N,50,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,GarageAutre
1,M,A,CSP_50,PriveTrajet,50,N,50,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,GarageAutre
1,M,A,CSP_60,Prive,78,N,62,CAR_AUTRE,K,INJ,ES,190-200,M1,2286.507553,IndividuelClos
2,M,A,CSP_60,Prive,63,N,50,CAR_AUTRE,K,IDS,GO,170-180,M1,0.0,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,57,N,69,CAR_AUTRE,K,INJ,ES,170-180,M1,0.0,GarageAutre
2,M,A,CSP_50,Tournees,55,N,81,CAR_AUTRE,K,IDS,GO,170-180,M1,0.0,ClosCollectif
9,M,A,CSP_50,PriveTrajet,40,N,60,CAR_AUTRE,K,INJ,GO,001-130,0,0.0,GarageAutre
9,M,A,CSP_AUTRE,PriveTrajet,42,N,69,CAR_AUTRE,K,INJ,ES,170-180,M2,0.0,GarageAutre
1,M,A,CSP_AUTRE,Prive,41,N,50,CAR_AUTRE,K,INJ,ES,180-190,M1,0.0,GarageAutre
1,M,A,CSP_50,PriveTrajet,32,N,50,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,ClosCollectif
10,M,A,CSP_50,Prive,43,N,53,CAR_AUTRE,K,INJ,GO,001-130,0,0.0,GarageAutre
10,M,A,CSP_AUTRE,PriveTrajet,57,N,50,CAR_AUTRE,K,INS,GO,001-130,0,0.0,GarageAutre
10,M,A,CSP_50,Prive,60,N,76,CAR_AUTRE,K,INJ,GO,001-130,0,0.0,GarageAutre
2,M,A,CSP_50,Prive,39,N,64,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,GarageAutre
1,M,A,CSP_60,Prive,62,N,50,CAR_AUTRE,K,IDS,GO,170-180,M1,0.0,GarageAutre
0,M,A,CSP_50,Prive,61,N,57,CAR_AUTRE,K,INJ,ES,190-200,M1,0.0,ClosCollectif
1,M,A,CSP_50,PriveTrajet,33,N,50,CAR_AUTRE,L,IDS,GO,180-190,M1,0.0,ClosCollectif
5,F,A,CSP_50,PriveTrajet,45,N,99,CAR_AUTRE,L,INJ,GO,130-140,0,0.0,GarageAutre
9,M,A,CSP_60,Prive,61,O,72,CAR_AUTRE,L,INJ,GO,130-140,0,0.0,GarageAutre
0,M,A,CSP_AUTRE,Professionnel,58,N,50,CAR_AUTRE,L,IDS,GO,180-190,M1,2576.120846,ClosCollectif
2,M,A,CSP_50,Professionnel,40,N,76,CAR_AUTRE,L,IDS,GO,180-190,M1,179.5413897,GarageAutre
1,M,A,CSP_60,Prive,65,N,50,CAR_AUTRE,L,IDS,GO,180-190,M1,0.0,GarageAutre
10,M,A,CSP_AUTRE,PriveTrajet,51,N,51,CAR_AUTRE,L,INS,GO,130-140,0,0.0,GarageAutre
1,M,A,CSP_50,PriveTrajet,52,N,54,CAR_AUTRE,L,IDS,GO,180-190,M1,0.0,ClosCollectif
1,M,A,CSP_AUTRE,PriveTrajet,31,N,90,CAR_AUTRE,L,IDS,GO,180-190,M1,0.0,GarageAutre
7,M,A,CSP_50,Prive,63,N,50,CAR_AUTRE,L,INJ,GO,130-140,0,0.0,GarageAutre
1,M,A,CSP_AUTRE,PriveTrajet,33,N,57,CAR_AUTRE,L,IDS,GO,180-190,M1,1498.283384,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,41,N,50,CAR_AUTRE,L,INS,GO,001-130,0,0.0,GarageAutre
3,M,C,CSP_AUTRE,Professionnel,29,N,54,CAR_AUTRE,L,IDS,GO,130-140,0,0.0,GarageAutre
0,F,A,CSP_AUTRE,Prive,29,O,64,CAR_AUTRE,M,INS,GO,130-140,0,0.0,GarageAutre
0,F,A,CSP_AUTRE,Prive,29,N,100,CAR_AUTRE,M,INS,GO,130-140,0,0.0,GarageAutre
1,F,A,CSP_AUTRE,Professionnel,59,N,50,CAR_AUTRE,N,IDS,GO,150-160,0,0.0,GarageAutre
7,M,A,CSP_50,PriveTrajet,38,N,62,CAR_AUTRE,N,INJ,ES,180-190,H,0.0,ClosCollectif
2,F,A,CSP_AUTRE,Prive,41,N,140,CAR_AUTRE,P,IDS,GO,150-160,0,0.0,ClosCollectif
10,M,C,CSP_50,PriveTrajet,31,N,85,CAR_AUTRE,B,CAR,ES,150-160,0,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,32,N,52,CAR_AUTRE,B,CAR,ES,150-160,0,0.0,ClosCollectif
3,F,C,CSP_AUTRE,Professionnel,31,N,118,CAR_AUTRE,E,INS,ES,130-140,A,0.0,GarageAutre
1,F,A,CSP_50,PriveTrajet,26,N,90,CAR_AUTRE,E,INS,ES,130-140,A,0.0,GarageAutre
2,F,A,CSP_AUTRE,Prive,41,O,50,CAR_AUTRE,E,INS,ES,130-140,A,0.0,GarageAutre
10,F,C,CSP_50,PriveTrajet,47,N,50,CAR_AUTRE,E,CAR,ES,150-160,0,0.0,GarageAutre
10,F,C,CSP_50,Prive,33,N,85,CAR_AUTRE,E,CAR,ES,150-160,0,0.0,GarageAutre
2,F,C,CSP_AUTRE,PriveTrajet,24,N,95,CAR_AUTRE,E,INS,ES,130-140,A,5598.396979,GarageAutre
4,M,C,CSP_AUTRE,PriveTrajet,21,N,90,CAR_AUTRE,E,INS,ES,130-140,A,0.0,GarageAutre
3,M,A,CSP_AUTRE,PriveTrajet,60,O,50,CAR_AUTRE,E,INS,ES,130-140,A,0.0,ClosCollectif
10,M,C,CSP_50,Prive,32,N,90,CAR_AUTRE,E,CAR,ES,150-160,0,0.0,GarageAutre
3,M,C,CSP_AUTRE,PriveTrajet,20,N,95,CAR_AUTRE,E,INS,ES,130-140,A,0.0,GarageAutre
3,F,A,CSP_AUTRE,Prive,34,O,68,CAR_AUTRE,F,INS,ES,130-140,A,0.0,ClosCollectif
2,F,A,CSP_50,Prive,30,N,80,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
3,F,A,CSP_50,Prive,36,N,90,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
2,F,A,CSP_50,PriveTrajet,37,N,50,CAR_AUTRE,F,INS,ES,130-140,A,187.8716012,GarageAutre
2,F,A,CSP_50,Prive,56,N,55,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
1,F,A,CSP_50,PriveTrajet,50,N,50,CAR_AUTRE,F,INS,ES,130-140,A,0.0,ClosCollectif
3,F,A,CSP_50,PriveTrajet,52,N,50,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
3,F,A,CSP_AUTRE,Professionnel,46,N,54,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
4,M,C,CSP_50,Professionnel,53,N,50,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
0,M,A,CSP_AUTRE,Professionnel,40,N,51,CAR_AUTRE,F,INS,ES,130-140,A,0.0,IndividuelClos
3,M,A,CSP_50,Prive,52,N,50,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
4,M,C,CSP_50,PriveTrajet,44,N,50,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
3,M,A,CSP_50,PriveTrajet,58,N,65,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
1,M,A,CSP_AUTRE,PriveTrajet,33,N,76,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
0,M,A,CSP_AUTRE,Professionnel,59,N,54,CAR_AUTRE,F,INS,ES,130-140,A,0.0,IndividuelClos
3,M,C,CSP_AUTRE,Professionnel,27,N,90,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
2,M,C,CSP_AUTRE,PriveTrajet,21,N,85,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
2,M,A,CSP_AUTRE,Prive,48,N,100,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
3,M,A,CSP_AUTRE,Prive,30,N,72,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
0,F,A,CSP_AUTRE,PriveTrajet,25,N,100,CAR_AUTRE,F,INS,ES,130-140,A,208.4909366,GarageAutre
2,M,C,CSP_50,Tournees,53,N,100,CAR_AUTRE,F,INS,ES,130-140,A,91.60876133,GarageAutre
3,F,C,CSP_50,PriveTrajet,36,O,50,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,74,N,50,CAR_AUTRE,F,INS,ES,130-140,A,0.0,ClosCollectif
3,M,A,CSP_AUTRE,Professionnel,31,N,60,CAR_AUTRE,F,INS,ES,130-140,A,0.0,GarageAutre
1,F,A,CSP_AUTRE,Prive,60,N,95,CAR_AUTRE,H,INS,ES,130-140,A,0.0,GarageAutre
1,F,C,CSP_50,PriveTrajet,25,N,72,CAR_AUTRE,H,INS,ES,130-140,A,0.0,IndividuelClos
10,F,C,CSP_50,PriveTrajet,43,N,54,CAR_AUTRE,H,INJ,ES,160-170,B,0.0,GarageAutre
10,M,C,CSP_50,Prive,36,O,50,CAR_AUTRE,H,CAR,ES,150-160,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,41,O,50,CAR_AUTRE,H,CAR,ES,150-160,B,0.0,GarageAutre
2,M,A,CSP_50,Professionnel,45,N,50,CAR_AUTRE,H,INS,ES,130-140,A,0.0,GarageAutre
0,M,C,CSP_50,Professionnel,51,N,50,CAR_AUTRE,H,INS,ES,130-140,A,0.0,GarageAutre
10,M,C,CSP_50,Prive,33,O,80,CAR_AUTRE,I,CAR,ES,160-170,M1,0.0,GarageAutre
2,M,C,CSP_50,Prive,42,N,90,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,IndividuelClos
2,F,A,CSP_50,Prive,58,N,50,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,ClosCollectif
10,F,A,CSP_AUTRE,Prive,31,N,57,CAR_AUTRE,I,INJ,ES,140-150,A,0.0,ClosCollectif
3,F,C,CSP_50,PriveTrajet,32,O,57,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
1,F,A,CSP_AUTRE,PriveTrajet,32,N,95,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
2,F,A,CSP_50,PriveTrajet,35,N,57,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
0,F,C,CSP_AUTRE,Professionnel,29,N,85,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,ClosCollectif
3,F,A,CSP_50,PriveTrajet,57,N,50,CAR_AUTRE,I,INJ,ES,190-200,B,1222.184592,GarageAutre
2,F,A,CSP_AUTRE,Prive,32,N,85,CAR_AUTRE,I,INJ,ES,190-200,B,533.8404834,GarageAutre
2,F,A,CSP_50,PriveTrajet,26,N,68,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
1,F,A,CSP_50,Prive,35,N,95,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
3,F,A,CSP_50,Prive,54,O,72,CAR_AUTRE,I,INJ,ES,160-170,B,0.0,GarageAutre
3,F,C,CSP_AUTRE,PriveTrajet,23,N,85,CAR_AUTRE,I,INJ,ES,190-200,B,1714.008761,GarageAutre
3,F,A,CSP_AUTRE,Prive,57,O,58,CAR_AUTRE,I,INJ,ES,190-200,B,158.097281,IndividuelClos
3,F,C,CSP_50,PriveTrajet,24,N,90,CAR_AUTRE,I,INJ,ES,190-200,B,1003.501813,ClosCollectif
1,M,A,CSP_50,PriveTrajet,43,N,50,CAR_AUTRE,I,INJ,ES,160-170,B,0.0,ClosCollectif
2,M,C,CSP_AUTRE,Prive,29,N,68,CAR_AUTRE,I,INJ,ES,190-200,B,539.0129909,GarageAutre
2,M,C,CSP_50,PriveTrajet,43,N,92,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
1,M,A,CSP_50,PriveTrajet,56,N,50,CAR_AUTRE,I,INJ,ES,190-200,B,452.4353474,ClosCollectif
2,M,C,CSP_AUTRE,PriveTrajet,26,N,85,CAR_AUTRE,I,INJ,ES,190-200,B,5862.642598,GarageAutre
7,M,C,CSP_50,Prive,23,N,80,CAR_AUTRE,I,INJ,ES,170-180,M1,0.0,IndividuelClos
2,M,C,CSP_50,Professionnel,47,N,54,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,ClosCollectif
2,M,C,CSP_AUTRE,Professionnel,33,N,90,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
2,M,A,CSP_50,PriveTrajet,29,N,85,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
10,M,A,CSP_50,Prive,41,N,50,CAR_AUTRE,I,CAR,ES,150-160,M1,0.0,GarageAutre
2,M,A,CSP_AUTRE,Prive,63,N,50,CAR_AUTRE,I,INJ,ES,190-200,B,1382.084592,GarageAutre
2,M,C,CSP_50,Professionnel,32,N,57,CAR_AUTRE,I,INJ,ES,190-200,B,0.0,GarageAutre
10,F,A,CSP_50,Prive,48,O,50,CAR_AUTRE,I,CAR,ES,150-160,M1,0.0,ClosCollectif
2,F,A,CSP_AUTRE,Prive,50,N,64,CAR_AUTRE,J,INJ,ES,190-200,B,0.0,GarageAutre
1,F,C,CSP_50,PriveTrajet,32,N,50,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,ClosCollectif
2,F,A,CSP_50,PriveTrajet,51,O,118,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,GarageAutre
2,F,C,CSP_50,PriveTrajet,53,N,53,CAR_AUTRE,J,INJ,ES,200-220,B,406.4247734,IndividuelClos
0,M,A,CSP_50,PriveTrajet,42,N,59,CAR_AUTRE,J,INJ,ES,180-190,B,0.0,ClosCollectif
1,M,C,CSP_50,PriveTrajet,40,N,50,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,GarageAutre
4,M,A,CSP_60,Prive,62,N,50,CAR_AUTRE,J,INJ,ES,160-170,M1,2176.741994,IndividuelClos
2,M,C,CSP_50,PriveTrajet,38,N,68,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,IndividuelClos
5,F,C,CSP_50,PriveTrajet,33,O,57,CAR_AUTRE,J,INJ,ES,190-200,M1,0.0,ClosCollectif
1,F,A,CSP_50,PriveTrajet,53,N,50,CAR_AUTRE,J,INJ,ES,180-190,B,0.0,GarageAutre
0,F,C,CSP_AUTRE,Professionnel,35,N,58,CAR_AUTRE,J,INJ,ES,200-220,B,3268.459215,ClosCollectif
2,F,A,CSP_50,PriveTrajet,28,N,72,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,GarageAutre
7,F,C,CSP_50,PriveTrajet,26,N,95,CAR_AUTRE,J,INJ,ES,180-190,M1,0.0,GarageAutre
7,F,C,CSP_50,PriveTrajet,44,O,50,CAR_AUTRE,J,INJ,ES,170-180,M1,0.0,ClosCollectif
1,F,A,CSP_AUTRE,Prive,64,N,65,CAR_AUTRE,J,INJ,ES,180-190,B,0.0,GarageAutre
3,F,A,CSP_AUTRE,Prive,54,N,50,CAR_AUTRE,J,INJ,ES,190-200,B,0.0,GarageAutre
2,F,A,CSP_AUTRE,Prive,37,N,119,CAR_AUTRE,J,INJ,ES,200-220,B,1138.269789,GarageAutre
2,F,A,CSP_50,Tournees,50,N,50,CAR_AUTRE,J,INJ,ES,190-200,B,4262.110876,ClosCollectif
1,F,A,CSP_50,Professionnel,59,N,69,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,GarageAutre
5,F,A,CSP_50,PriveTrajet,38,O,51,CAR_AUTRE,J,INJ,ES,180-190,M1,0.0,GarageAutre
1,F,C,CSP_50,PriveTrajet,27,N,100,CAR_AUTRE,J,INJ,ES,170-180,A,0.0,GarageAutre
7,F,A,CSP_50,PriveTrajet,56,N,50,CAR_AUTRE,J,INJ,ES,160-170,M1,0.0,GarageAutre
2,F,C,CSP_AUTRE,Professionnel,38,N,68,CAR_AUTRE,J,INJ,ES,190-200,B,0.0,GarageAutre
1,F,A,CSP_50,Prive,34,N,80,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,GarageAutre
1,F,C,CSP_AUTRE,Prive,30,N,80,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,ClosCollectif
2,M,A,CSP_50,Professionnel,47,N,52,CAR_AUTRE,J,INJ,ES,200-220,B,6030.048036,ClosCollectif
1,M,A,CSP_50,PriveTrajet,52,N,50,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,GarageAutre
3,M,C,CSP_AUTRE,Professionnel,44,N,50,CAR_AUTRE,J,INJ,ES,200-220,B,0.0,GarageAutre
1,M,A,CSP_AUTRE,PriveTrajet,63,O,57,CAR_AUTRE,J,INJ,ES,180-190,B,0.0,ClosCollectif
