"","CLM_AMT5","KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","REVOLKED","MVR_PTS","AGE","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","AREA","CAR_TYPE_2","CAR_TYPE_3","CAR_TYPE_4","CAR_TYPE_5","CAR_TYPE_6","JOBCLASS_2","JOBCLASS_3","JOBCLASS_4","JOBCLASS_5","JOBCLASS_6","JOBCLASS_7","JOBCLASS_8","JOBCLASS_9","MAX_EDUC_2","MAX_EDUC_3","MAX_EDUC_4","MAX_EDUC_5"
"9118",0.525,0,-1.41283512110264,1,-1.32343887214503,0.163543345951597,3,5,1,1,1,-0.0972111627180477,0,0.130784153481255,0.172248938004026,1,1,1,5,1,-0.0170605173130019,-1.30659516563672,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"9119",7.902,1,-1.2238010426268,1,-1.342876870618,-0.32304595903833,1,5,1,1,5,-0.445790033629942,3,0.629081700283608,-1.85200510773084,1,1,2,5,1,-1.21199556372061,-1.30659516563672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"9120",0,0,-0.971755604659013,1,0.430303789933485,-0.566340611533293,1,5,1,2,0,1.41329727790016,0,-0.616662166722275,0.580638713395407,1,2,1,6,4,1.11625410884989,0.751678311352198,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"9121",0,0,0.0364261472121273,1,0.683874233942565,0.40683799844656,2,3,2,1,0,-0.445790033629942,2,0.878230473684785,0.709460581496502,2,2,1,7,3,1.77802766908926,-1.30659516563672,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"9122",5.065,0,2.61989188638192,2,-0.563527238097494,-0.32304595903833,2,2,2,1,5,-1.95629847424815,0,-0.367513393321099,0.141145803362453,2,1,1,2,2,0.258994267511413,-0.055628159010877,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9123",0,0,-1.03476696415096,1,0.261342942256259,0.163543345951597,2,5,1,1,0,0.832332493047003,0,-0.367513393321099,0.507984174189167,1,2,1,4,5,0.745764268298463,0.837919702864728,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"9124",8.804,0,0.288471585179912,1,0.93141817549774,0.163543345951597,3,2,1,1,3,0.367560665164478,0,-0.118364619919922,0.318804117822578,1,1,1,8,2,-0.729873358117872,-0.234337731385998,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9125",0,0,-0.84573288567512,1,1.16580073237047,-0.32304595903833,1,2,1,1,0,1.29710432092953,0,0.379932926882431,-0.15190459017691,1,1,1,5,2,-1.21199556372061,-0.234337731385998,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"9126",0,0,-0.026585212279819,2,1.23241913160586,-0.32304595903833,4,2,1,1,0,0.59994657910574,0,0.130784153481255,0.88300988355068,1,1,1,1,5,2.88328816999969,2.44630585424082,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9127",4.449,0,0.729551101623536,2,-0.192208986848493,0.163543345951597,1,3,1,1,0,-0.213404119688679,0,0.130784153481255,0.340653411392482,1,1,1,2,3,-1.21199556372061,-1.30659516563672,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9128",0,0,0.414494304163805,1,0.192333086566928,0.163543345951597,2,5,1,1,0,2.92380571851837,0,0.878230473684785,0.454727062285505,2,1,1,7,5,1.02596101021429,-1.30659516563672,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"9129",39.058,2,-0.908744245167067,1,-0.160267393341316,-0.32304595903833,4,3,2,1,6,-0.32959707665931,3,0.379932926882431,0.363135284843863,2,2,1,8,2,0.376441065944808,0.123081413364244,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9130",3.719,1,-0.0895965717717652,2,0.76567876897103,2.1099005659113,1,6,1,1,0,-1.0267548184831,4,0.629081700283608,0.0825374352723904,2,2,1,2,1,-0.0755177037865839,-0.055628159010877,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"9131",3.893,0,0.351482944671859,2,0.217402452706658,-0.32304595903833,2,5,1,1,0,-0.678175947571204,0,-0.616662166722275,0.260811145922772,1,1,1,2,2,0.320896560072374,0.123081413364244,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"9132",0,0,1.67472149400273,1,0.753196939029007,-1.05292991652322,1,3,1,1,1,0.367560665164478,0,0.878230473684785,0.478511513956637,2,1,1,7,2,-1.21199556372061,0.837919702864728,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"9133",0,0,-0.530676088215389,1,0.475799754327856,0.163543345951597,2,6,1,1,0,0.251367708193846,0,-2.60985235393169,-3.18606828074367,2,1,1,9,1,-1.21199556372061,-0.59175687613624,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"9134",0,0,0.477505663655751,1,-0.400343590755316,-0.566340611533293,3,5,1,1,2,0.251367708193846,0,0.629081700283608,0.761448574000704,1,2,1,4,5,1.81070919819999,1.55275799236521,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"9135",0,0,0.351482944671859,1,0.159349022288024,-0.32304595903833,1,3,1,1,2,0.367560665164478,0,0.629081700283608,0.516314226614705,2,1,1,4,5,-0.159353780205072,1.37404841999009,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9136",0,1,0.0364261472121273,2,0.772246918104327,-1.05292991652322,1,3,1,1,1,-0.32959707665931,2,0.379932926882431,0.167176724087424,2,2,1,2,3,0.142267809441742,-0.59175687613624,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9137",1.32,0,-0.152607931263712,1,-0.809994382133059,-0.32304595903833,4,5,1,1,10,-2.18868438818941,0,-0.367513393321099,-0.0127164059466346,1,1,1,3,1,-1.21199556372061,-0.770466448511361,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9138",0,0,-0.404653369231497,2,-1.59705190471825,1.38001660842641,1,2,2,1,3,1.1809113639589,0,0.629081700283608,0.103064807668675,2,2,1,2,1,0.336563962983389,-1.30659516563672,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9139",7.191,0,0.855573820607429,1,-0.0264695803217853,0.163543345951597,1,5,2,1,0,-2.65345621607194,2,-2.60985235393169,-3.18606828074367,1,2,1,5,5,-1.21199556372061,0.480500558114486,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"9140",0,0,-0.278630650247604,1,-1.32343887214503,-1.05292991652322,2,4,1,1,2,-0.32959707665931,2,1.62567679388831,0.307713355152518,1,1,2,7,2,-1.21199556372061,-0.234337731385998,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"9141",4.159,0,-1.2238010426268,2,1.40277204620005,1.13672195593145,2,1,2,1,3,0.367560665164478,0,0.379932926882431,0.549573807864934,2,2,1,1,4,1.17146976368671,0.439128687832135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9142",0,0,0.351482944671859,2,0.115740701497006,-1.05292991652322,4,3,2,1,0,-0.794368904541836,0,-1.02587608119421,-0.850182114691764,2,1,1,9,1,-1.21199556372061,-0.055628159010877,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9143",0,0,0.414494304163805,2,-1.69529483299832,0.40683799844656,1,2,2,1,2,-1.72391256030689,2,0.878230473684785,0.596807120216206,2,2,1,2,2,1.17978499701579,0.480500558114486,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9144",0,0,1.10761925857521,1,0.83646274983959,-1.05292991652322,2,3,1,1,1,1.29710432092953,0,0.629081700283608,0.564315848171358,1,2,1,2,2,0.779964776002267,0.301790985739365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9145",0,0,-1.28681240211874,1,1.28638265452723,-1.05292991652322,4,3,2,1,0,-0.32959707665931,1,0.130784153481255,0.838124728654135,2,2,1,7,5,2.81108187832284,1.48498580003497,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"9146",0,0,0.981596539591321,1,-1.20903177380644,0.893427303436486,2,5,1,1,0,-1.72391256030689,3,-2.60985235393169,-3.18606828074367,1,1,2,5,1,-1.21199556372061,-1.30659516563672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"9147",0,0,0.792562461115482,1,-0.932095222437192,1.13672195593145,3,2,2,1,1,1.1809113639589,0,-0.118364619919922,-0.857082714300404,2,2,1,7,4,-0.70554930930269,0.301790985739365,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"9148",0,0,0.351482944671859,1,0.793226310928267,-0.32304595903833,1,3,2,1,0,-0.445790033629942,0,-0.14964048661217,0.625760160523573,2,1,1,6,4,-1.21199556372061,1.73146756474033,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9149",7.537,0,1.10761925857521,1,1.2160271517561,-1.05292991652322,1,4,1,1,0,-0.0972111627180477,2,1.12737924708596,0.490992914961055,1,1,2,7,2,1.21635793004795,0.123081413364244,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"9150",0,2,0.981596539591321,2,-0.79611718309525,0.163543345951597,3,5,1,1,1,-0.678175947571204,2,0.130784153481255,0.002829479868461,1,2,1,2,3,-0.375766529088278,-1.30659516563672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"9151",0,0,-0.278630650247604,1,0.104647077014632,-0.32304595903833,1,3,1,1,2,-0.561982990600573,0,-0.865810940123452,0.630202365290796,2,2,1,6,4,1.46218190895561,0.480500558114486,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9152",36.622,0,-1.79090327805431,1,-0.713456768511189,-0.32304595903833,3,4,2,1,8,2.6914198045771,0,1.12737924708596,0.230777959243765,2,2,1,9,3,-1.21199556372061,0.125524549446361,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"9153",0,0,-1.53885784008653,2,-0.141929989981099,-1.05292991652322,2,2,2,1,2,0.367560665164478,0,-0.616662166722275,0.612956576709794,2,1,1,1,5,0.491233566733608,1.37404841999009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9154",6.032,0,0.603528382639644,1,-0.0036449575117478,0.163543345951597,2,5,1,1,2,-1.0267548184831,0,0.130784153481255,0.572324056483445,1,1,1,7,4,-0.183741038804503,0.659210130489607,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"9155",0.922,0,-1.79090327805431,2,0.604078060234413,-0.566340611533293,1,6,2,1,4,-1.37533368939499,1,0.379932926882431,0.23770663472362,2,2,1,1,4,-0.187068672938623,0.041832983862218,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9156",0,2,-1.72789191856237,1,0.262350351469079,1.13672195593145,1,3,2,1,0,-0.32959707665931,2,0.130784153481255,0.608941459041631,2,2,1,6,4,1.19333835755501,1.01662927523985,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9157",0,0,1.359664696543,1,0.380652824802591,0.893427303436486,2,6,2,1,1,0.367560665164478,0,-1.11495971352463,0.575932573714289,2,2,1,8,2,0.946648722727192,-0.055628159010877,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"9158",0,0,-1.09777832364291,1,-0.0932083788080656,-0.32304595903833,1,5,1,1,2,0.59994657910574,0,-2.60985235393169,-3.18606828074367,1,1,1,5,3,-0.770074580361997,-1.30659516563672,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"9159",6.292,0,0.540517023147697,2,0.866928074834562,0.40683799844656,2,1,2,1,2,0.0189817942525836,0,-0.367513393321099,0.54069178787686,2,2,1,8,2,1.18698057086648,0.0137074551835864,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9160",6.091,0,-0.34164200973955,1,0.739872035931397,2.59648987090123,1,5,1,1,3,-1.84010551727752,2,0.379932926882431,0.592411540146264,1,1,2,7,4,-1.21199556372061,1.37404841999009,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"9161",0,0,-0.278630650247604,2,0.173265344838596,1.38001660842641,1,5,1,1,1,0.483753622135109,0,0.379932926882431,0.401652473882916,1,2,1,2,3,0.547748966139758,-1.30659516563672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"9162",0,0,-1.72789191856237,1,-0.00961940233871996,1.13672195593145,1,3,1,1,0,0.483753622135109,0,-0.136032297795565,0.394280342000661,2,1,1,6,4,0.621333300251562,0.659210130489607,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9163",7.795,0,0.288471585179912,2,-1.5358603224151,-0.32304595903833,2,2,1,1,7,1.41329727790016,0,0.629081700283608,0.0175279067793216,2,2,1,3,3,0.103220663855919,0.123081413364244,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9164",0,0,0.792562461115482,1,0.210131732582906,-0.32304595903833,3,3,2,1,0,0.251367708193846,0,0.379932926882431,0.680005749812045,2,1,1,4,5,-1.21199556372061,1.37404841999009,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9165",0,0,0.918585180099375,1,0.695387357538481,0.163543345951597,1,5,1,1,3,-2.07249143121878,1,-2.60985235393169,-3.18606828074367,1,2,1,5,2,-0.498427965372116,0.123081413364244,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"9166",2.781,0,-0.971755604659013,1,-1.40849036520136,-1.05292991652322,1,5,1,1,0,-0.678175947571204,4,0.379932926882431,-0.426979664387157,1,2,1,9,3,-1.21199556372061,-0.136080357562662,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"9167",0.935,0,0.981596539591321,2,0.173265344838596,-0.566340611533293,2,3,2,1,3,0.716139536076371,0,1.37652802048714,-0.0227415935581161,2,2,1,2,3,-0.241853689514521,0.301790985739365,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9168",1.717,0,-1.79090327805431,1,-0.993533915583127,-1.05292991652322,1,2,2,1,0,-1.37533368939499,3,-0.118364619919922,-0.0537932752671728,2,2,1,3,2,-0.182819756135579,0.123081413364244,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"9169",37.642,0,0.855573820607429,1,0.560527261034409,-0.32304595903833,1,5,1,2,6,-0.0972111627180477,3,1.62567679388831,0.129199883600508,1,1,2,3,3,-1.21199556372061,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"9170",5.334,0,-0.593687447707335,1,-1.21674921904203,-1.05292991652322,1,3,2,1,5,0.135174751223215,0,0.130784153481255,0.327956615104396,2,2,1,6,4,0.467188292201011,1.73146756474033,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9171",0,0,1.23364197755911,1,0.419404881909841,1.86660591341634,2,5,1,1,1,-0.0972111627180477,2,1.62567679388831,0.387232248697976,1,1,2,7,2,0.541563434755599,0.123081413364244,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"9172",0,0,0.351482944671859,2,1.64714205631131,1.13672195593145,1,3,1,1,0,1.1809113639589,0,0.130784153481255,0.654218884483516,1,2,1,2,2,1.56420402786142,0.301790985739365,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9173",27.632,0,-0.530676088215389,1,0.0282307107423866,0.163543345951597,2,4,1,1,8,-0.445790033629942,0,0.379932926882431,-0.0362965570939615,1,1,1,5,2,-0.0602417902036803,0.480500558114486,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"9174",28.174,0,0.288471585179912,1,-0.418868665674447,0.40683799844656,2,2,1,2,7,-1.72391256030689,2,-0.118364619919922,0.12360352765478,2,1,2,3,3,-1.21199556372061,-0.212537165856821,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9175",34.646,0,1.04460789908327,2,1.54224629336742,0.163543345951597,1,1,2,2,4,-0.213404119688679,0,-0.367513393321099,0.562008741611125,2,1,1,8,2,-1.21199556372061,1.01662927523985,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9176",0,0,0.351482944671859,1,-1.76681030396705,0.40683799844656,1,4,1,1,0,-1.95629847424815,3,-2.60985235393169,-3.18606828074367,1,1,2,9,3,-1.21199556372061,-0.413047303761119,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"9177",0,0,0.603528382639644,1,0.289309357627867,-1.05292991652322,3,3,1,1,0,0.59994657910574,0,0.379932926882431,0.674488081511816,2,2,1,6,4,1.54314973179559,2.62501542661594,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9178",0,0,-1.53885784008653,1,-0.762916471699059,-1.05292991652322,1,5,1,2,0,-1.14294777545373,3,1.12737924708596,0.0844552535886179,1,1,2,3,1,-0.276367388680814,-0.941865334091184,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9179",0,0,0.603528382639644,1,1.76186861763124,-0.32304595903833,1,5,1,1,4,1.41329727790016,3,0.379932926882431,0.622494299061647,1,1,2,2,1,-1.21199556372061,-0.413047303761119,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9180",5.274,0,0.0994375067040735,1,0.525138025552364,1.13672195593145,1,5,1,1,10,-0.445790033629942,0,0.629081700283608,0.20445206745398,1,1,1,6,4,-1.21199556372061,1.73146756474033,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"9181",5.762,0,-1.03476696415096,1,-0.453408503874064,1.13672195593145,1,4,1,1,6,0.0189817942525836,3,1.12737924708596,0.172946118405319,1,2,1,7,3,-0.168331993695215,-1.30659516563672,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"9182",0,0,-1.03476696415096,1,-0.643856780582819,0.163543345951597,2,3,1,1,2,0.135174751223215,0,0.629081700283608,0.328764999304637,1,1,1,8,2,-1.21199556372061,-0.413047303761119,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9183",33.864,0,-0.0895965717717652,2,-0.203001958395742,0.163543345951597,2,3,1,1,5,0.716139536076371,0,-0.367513393321099,0.274609260404363,2,1,1,2,3,0.254499970024695,-1.30659516563672,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9184",0,0,0.792562461115482,2,0.47315963717882,0.163543345951597,4,6,1,1,2,0.0189817942525836,1,0.130784153481255,0.429948869656263,2,2,1,1,4,0.55176564664618,0.659210130489607,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9185",0,0,1.61171013451078,1,-0.0545499510387464,0.163543345951597,1,5,1,2,0,0.716139536076371,0,-0.367513393321099,0.603204445561286,1,2,1,2,2,1.23771758778971,0.123081413364244,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"9186",26.749,0,-0.34164200973955,1,0.395528296711089,0.40683799844656,2,6,2,2,4,1.52949023487079,0,0.629081700283608,0.118285971901365,2,2,1,2,1,0.0675246669187294,-1.30659516563672,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"9187",2.059,0,-0.152607931263712,2,-0.9559464908777,-0.32304595903833,1,2,1,1,2,1.41329727790016,0,-2.60985235393169,0.606331512781865,2,2,1,1,5,2.48461892761082,1.19533884761497,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9188",0,0,0.0994375067040735,1,0.255284901012762,0.163543345951597,2,5,1,2,0,0.59994657910574,0,0.629081700283608,0.145518391288581,1,1,1,2,1,0.43011425282887,-0.949176020886482,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9189",7.236,0,-0.908744245167067,1,-1.04586064447398,-0.32304595903833,3,4,1,1,4,0.948525450017634,0,-2.60985235393169,0.0990314060020027,1,2,1,5,5,-0.647350505785661,1.91017713711546,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9190",7.337,0,0.288471585179912,2,1.14640100855855,0.163543345951597,2,1,1,1,5,0.832332493047003,0,0.878230473684785,0.455251423825801,2,1,1,1,5,0.938048166693617,0.837919702864728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9191",0,0,0.16244886619602,1,-0.649240936775923,-0.32304595903833,1,4,1,1,3,2.22664797669458,0,-2.60985235393169,-3.18606828074367,1,1,1,9,3,-1.21199556372061,0.123081413364244,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"9192",0,0,0.855573820607429,1,-0.910721667648045,-0.32304595903833,3,4,1,1,3,0.367560665164478,0,-0.118364619919922,-0.338946360966898,1,1,1,9,1,-1.21199556372061,-0.234337731385998,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9193",0,1,-0.215619290755658,1,-0.577206188918244,0.163543345951597,1,5,1,2,0,-0.445790033629942,3,1.37652802048714,-0.636357329466908,1,2,1,5,2,-0.721514244103069,-0.055628159010877,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"9194",0,0,0.414494304163805,2,0.824532208447383,-0.566340611533293,2,6,2,1,2,-1.49152664636562,0,0.379932926882431,-0.219728220597803,2,1,1,3,1,-1.21199556372061,-1.30659516563672,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"9195",0,0,-0.0895965717717652,1,0.640131649804795,-1.05292991652322,1,3,1,1,0,0.251367708193846,0,-2.60985235393169,-3.18606828074367,1,1,1,5,5,-1.21199556372061,0.301790985739365,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9196",0,0,-0.593687447707335,1,-0.00961940233871996,-0.32304595903833,2,2,1,1,2,-1.84010551727752,2,0.629081700283608,0.440441727064278,1,1,2,8,2,-1.21199556372061,0.301790985739365,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9197",0,0,-0.026585212279819,2,-0.149762717029165,3.56966848088108,2,2,2,1,1,0.59994657910574,0,-0.616662166722275,0.313234035751873,2,2,1,2,2,0.172584743010683,1.37404841999009,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9198",0,0,-0.34164200973955,1,-0.736091251562928,-1.05292991652322,1,2,2,1,0,0.716139536076371,0,1.12737924708596,-0.17075018359975,2,2,1,3,1,-0.0981771060976669,-1.30659516563672,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9199",0,0,0.225460225687966,1,0.933391501408262,1.13672195593145,1,5,1,1,0,2.34284093366521,0,0.130784153481255,0.66610084970602,1,2,1,8,3,1.76083345779861,-1.30659516563672,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"9200",47.097,0,1.04460789908327,1,0.153963637253948,-1.05292991652322,1,4,1,2,0,0.948525450017634,0,0.629081700283608,0.620133010498238,1,2,1,7,4,1.58893049382493,1.73146756474033,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"9201",0,2,-1.79090327805431,1,-1.06681968862833,0.163543345951597,2,5,1,1,0,-0.561982990600573,3,0.629081700283608,-1.368126726463,1,2,1,9,3,-1.21199556372061,-1.30659516563672,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"9202",4.285,0,-0.782721526183174,1,-0.40495444730139,0.40683799844656,1,5,1,1,3,1.1809113639589,0,0.379932926882431,0.0949199751176512,1,2,1,6,4,-0.159867994421448,1.01662927523985,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"9203",0,0,0.0994375067040735,2,1.26523182251715,-1.05292991652322,2,1,2,1,1,0.483753622135109,0,0.352820935268281,0.530836600566953,2,2,1,1,4,0.905053446120396,1.91017713711546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9204",0,0,0.414494304163805,1,-0.546594142063817,-1.05292991652322,2,3,2,1,1,0.716139536076371,0,0.629081700283608,0.0297799696053594,2,2,1,3,3,-0.306731300969128,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9205",6.713,0,-0.278630650247604,2,0.654324853747891,-1.05292991652322,1,6,2,1,7,1.41329727790016,0,0.130784153481255,0.656393760002551,2,2,1,1,5,1.72363414184147,1.01662927523985,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"9206",6.164,2,-0.971755604659013,2,-0.275021234783578,-1.05292991652322,1,3,1,1,7,1.29710432092953,3,1.37652802048714,0.314762073841948,2,1,2,2,3,-1.21199556372061,-1.30659516563672,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9207",0,0,-0.84573288567512,2,0.645666456230655,-0.566340611533293,1,2,1,1,2,0.832332493047003,0,-0.118364619919922,0.339259357444459,1,2,1,8,2,0.203214868042112,0.837919702864728,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9208",0,0,1.29665333705105,1,0.569665794130547,-1.05292991652322,1,6,2,1,0,1.52949023487079,2,0.379932926882431,0.618324343097214,2,2,1,6,4,1.53603245581053,2.08888670949058,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"9209",0,0,-0.404653369231497,1,-0.766786263151381,-1.05292991652322,4,3,1,1,7,-0.213404119688679,2,0.379932926882431,-0.0392660072792232,2,2,1,3,3,-0.30962049221059,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9210",0,2,0.792562461115482,1,1.2127281583791,0.163543345951597,1,3,1,1,0,-0.213404119688679,3,-0.367513393321099,0.00671474910730738,1,1,2,3,3,-1.21199556372061,-0.234337731385998,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9211",0,0,0.603528382639644,2,1.36125602296376,-0.566340611533293,1,1,2,2,0,1.06471840698827,0,0.422873663057987,0.278948923035531,2,2,1,2,2,0.668366828130855,0.480500558114486,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9212",0,0,1.17063061806716,2,1.16125756839797,0.163543345951597,1,1,1,1,0,0.0189817942525836,0,-0.616662166722275,0.312408858601313,2,1,1,2,1,-1.21199556372061,-0.055628159010877,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9213",0,0,-0.84573288567512,2,-1.37962589605792,0.40683799844656,1,5,1,2,0,-0.561982990600573,0,0.0661186096374136,0.418519441042809,1,2,1,2,2,0.45920190990754,0.301790985739365,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"9214",0,0,1.42267605603495,1,0.228760404085593,-1.05292991652322,1,3,2,1,0,0.483753622135109,0,-0.118364619919922,0.507131192558613,2,2,1,8,4,0.955579058806442,1.73146756474033,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"9215",28.499,0,1.17063061806716,1,0.0629066798064221,-0.32304595903833,3,5,1,2,5,-0.0972111627180477,1,0.878230473684785,0.471015019976961,1,2,1,2,1,0.565044964655716,-1.30659516563672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9216",6.313,0,1.48568741552689,2,1.31346032092988,-1.05292991652322,1,3,2,1,3,0.367560665164478,0,0.379932926882431,0.229531714286552,2,2,1,2,3,-0.121580338132162,-0.055628159010877,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
